-1.679929345846176147e-02 -1.972633972764015198e-02
-1.807110011577606201e-02 -1.740585267543792725e-02
-1.918582618236541748e-02 -1.514257863163948059e-02
-2.014763467013835907e-02 -1.294344849884510040e-02
-2.096114866435527802e-02 -1.081468909978866577e-02
-2.163136564195156097e-02 -8.761895820498466492e-03
-2.216367796063423157e-02 -6.789909675717353821e-03
-2.256376668810844421e-02 -4.902970045804977417e-03
-2.283758483827114105e-02 -3.104658797383308411e-03
-2.299131080508232117e-02 -1.397969201207160950e-03
-2.303130365908145905e-02 2.147182822227478027e-04
-2.296407334506511688e-02 1.731591299176216125e-03
-2.279623225331306458e-02 3.151381388306617737e-03
-2.253445982933044434e-02 4.473330453038215637e-03
-2.218546718358993530e-02 5.697178654372692108e-03
-2.175597846508026123e-02 6.823103874921798706e-03
-2.125268243253231049e-02 7.851753383874893188e-03
-2.068221196532249451e-02 8.784150704741477966e-03
-2.005110681056976318e-02 9.621731936931610107e-03
-1.936581544578075409e-02 1.036623958498239517e-02
3.966658115386962891e-01 -1.223268270492553711e+00
3.281613588333129883e-01 -1.171417951583862305e+00
2.626434564590454102e-01 -1.118897438049316406e+00
2.001445591449737549e-01 -1.065912842750549316e+00
1.406855136156082153e-01 -1.012660026550292969e+00
8.427633345127105713e-02 -9.593234658241271973e-01
3.091679513454437256e-02 -9.060776233673095703e-01
-1.940302923321723938e-02 -8.530862927436828613e-01
-6.670218706130981445e-02 -8.005025386810302734e-01
-1.110080778598785400e-01 -7.484694123268127441e-01
-1.523560583591461182e-01 -6.971198916435241699e-01
-1.907887756824493408e-01 -6.465766429901123047e-01
-2.263557016849517822e-01 -5.969527363777160645e-01
-2.591123878955841064e-01 -5.483517646789550781e-01
-2.891200780868530273e-01 -5.008677840232849121e-01
-3.164452314376831055e-01 -4.545858800411224365e-01
-3.411587774753570557e-01 -4.095823168754577637e-01
-3.633358478546142578e-01 -3.659248650074005127e-01
-3.830551803112030029e-01 -3.236728906631469727e-01
-4.003986716270446777e-01 -2.828779816627502441e-01
-4.154510498046875000e-01 -2.435838580131530762e-01
-4.282992184162139893e-01 -2.058271467685699463e-01
-4.390319585800170898e-01 -1.696373224258422852e-01
-4.477396309375762939e-01 -1.350370347499847412e-01
-4.545136690139770508e-01 -1.020427048206329346e-01
-4.594463109970092773e-01 -7.066470384597778320e-02
-4.626301229000091553e-01 -4.090747237205505371e-02
-4.641578793525695801e-01 -1.277029514312744141e-02
-4.641221165657043457e-01 1.375269889831542969e-02
-4.626148641109466553e-01 3.867244720458984375e-02
-4.597274363040924072e-01 6.200388073921203613e-02
-4.555502235889434814e-01 8.376649022102355957e-02
-4.501722455024719238e-01 1.039833426475524902e-01
-4.436812698841094971e-01 1.226812005043029785e-01
-4.361633360385894775e-01 1.398899853229522705e-01
-4.277026653289794922e-01 1.556426584720611572e-01
-4.183815717697143555e-01 1.699747741222381592e-01
-4.082803428173065186e-01 1.829244345426559448e-01
-3.974767625331878662e-01 1.945317983627319336e-01
-3.860465288162231445e-01 2.048389464616775513e-01
-3.740627765655517578e-01 2.138896137475967407e-01
-3.615960776805877686e-01 2.217289209365844727e-01
-3.487144708633422852e-01 2.284033000469207764e-01
-3.354832530021667480e-01 2.339599430561065674e-01
-3.219648897647857666e-01 2.384470105171203613e-01
-3.082192838191986084e-01 2.419131845235824585e-01
-2.943034470081329346e-01 2.444074451923370361e-01
-2.802715003490447998e-01 2.459790408611297607e-01
-2.661748528480529785e-01 2.466772347688674927e-01
-2.520621418952941895e-01 2.465512156486511230e-01
-2.379789799451828003e-01 2.456497550010681152e-01
-2.239684164524078369e-01 2.440214008092880249e-01
-2.100706696510314941e-01 2.417140305042266846e-01
-1.963232159614562988e-01 2.387748956680297852e-01
-1.827608644962310791e-01 2.352505028247833252e-01
-1.694158017635345459e-01 2.311864346265792847e-01
-1.563177555799484253e-01 2.266274243593215942e-01
-1.434935182332992554e-01 2.216169089078903198e-01
-1.309678405523300171e-01 2.161974012851715088e-01
-1.187629252672195435e-01 2.104101777076721191e-01
-1.068986654281616211e-01 2.042952477931976318e-01
-9.539265185594558716e-02 1.978912353515625000e-01
-8.426052331924438477e-02 1.912356019020080566e-01
-7.351542264223098755e-02 1.843641400337219238e-01
-6.316877901554107666e-02 1.773114204406738281e-01
-5.323002487421035767e-02 1.701104640960693359e-01
-4.370673373341560364e-02 1.627928763628005981e-01
-3.460473194718360901e-02 1.553887724876403809e-01
-2.592808008193969727e-02 1.479267030954360962e-01
-1.767934858798980713e-02 1.404337584972381592e-01
-9.859556332230567932e-03 1.329355835914611816e-01
-2.468346385285258293e-03 1.254563182592391968e-01
4.496112465858459473e-03 1.180184856057167053e-01
1.103668753057718277e-02 1.106433942914009094e-01
1.715760678052902222e-02 1.033507063984870911e-01
2.286413684487342834e-02 9.615869820117950439e-02
2.816245704889297485e-02 8.908436447381973267e-02
3.305982798337936401e-02 8.214315026998519897e-02
3.756419941782951355e-02 7.534937560558319092e-02
4.168443381786346436e-02 6.871587783098220825e-02
4.543004557490348816e-02 6.225425750017166138e-02
4.881113022565841675e-02 5.597500130534172058e-02
5.183843523263931274e-02 4.988724365830421448e-02
5.452310293912887573e-02 4.399913549423217773e-02
5.687680840492248535e-02 3.831754624843597412e-02
5.891148746013641357e-02 3.284849599003791809e-02
6.063950434327125549e-02 2.759667485952377319e-02
6.207336112856864929e-02 2.256612479686737061e-02
6.322582066059112549e-02 1.775971055030822754e-02
6.410976499319076538e-02 1.317960023880004883e-02
6.473819166421890259e-02 8.826933801174163818e-03
6.512410938739776611e-02 4.702247679233551025e-03
6.528056412935256958e-02 8.051916956901550293e-04
6.522055715322494507e-02 -2.865284681320190430e-03
6.495700776576995850e-02 -6.310790777206420898e-03
6.450270861387252808e-02 -9.533662348985671997e-03
6.387034803628921509e-02 -1.253673434257507324e-02
6.307237595319747925e-02 -1.532338559627532959e-02
6.212108209729194641e-02 -1.789752021431922913e-02
6.102848798036575317e-02 -2.026347815990447998e-02
2.437040805816650391e-01 -2.781315147876739502e-01
1.361261755228042603e-01 -3.268804550170898438e-01
1.870784908533096313e-02 -3.339415490627288818e-01
-9.402734786272048950e-02 -3.009278178215026855e-01
-1.889661401510238647e-01 -2.341165244579315186e-01
-2.558798789978027344e-01 -1.434299498796463013e-01
-2.884698212146759033e-01 -4.104223474860191345e-02
-2.848839461803436279e-01 6.019875407218933105e-02
-2.476754486560821533e-01 1.483368575572967529e-01
-1.832404881715774536e-01 2.136750519275665283e-01
-1.008327379822731018e-01 2.497943937778472900e-01
-1.129580102860927582e-02 2.541235983371734619e-01
7.431726157665252686e-02 2.280178517103195190e-01
1.460696756839752197e-01 1.763674020767211914e-01
1.962550431489944458e-01 1.068084985017776489e-01
2.201815396547317505e-01 2.865516021847724915e-02
2.165517061948776245e-01 -4.830535501241683960e-02
1.874171197414398193e-01 -1.150032728910446167e-01
1.377376914024353027e-01 -1.641209274530410767e-01
7.462170720100402832e-02 -1.908587366342544556e-01
6.355173885822296143e-03 -1.933573782444000244e-01
-5.865178257226943970e-02 -1.727455109357833862e-01
-1.128702461719512939e-01 -1.328300833702087402e-01
-1.504956036806106567e-01 -7.948673516511917114e-02
-1.680351495742797852e-01 -1.984027214348316193e-02
-1.645870357751846313e-01 3.865488991141319275e-02
-1.417949497699737549e-01 8.911944925785064697e-02
-1.035031676292419434e-01 1.260324418544769287e-01
-5.517112463712692261e-02 1.458066701889038086e-01
-3.128787502646446228e-03 1.471017897129058838e-01
4.622459411621093750e-02 1.308505684137344360e-01
8.718586713075637817e-02 1.000150144100189209e-01
1.153841540217399597e-01 5.911459028720855713e-02
1.282208412885665894e-01 1.359886303544044495e-02
1.250748634338378906e-01 -3.085530921816825867e-02
1.072596982121467590e-01 -6.903085112571716309e-02
7.775368541479110718e-02 -9.676324576139450073e-02
4.074876755475997925e-02 -1.113728731870651245e-01
1.080352813005447388e-03 -1.118965074419975281e-01
-3.638353198766708374e-02 -9.910023957490921021e-02
-6.732325255870819092e-02 -7.528718560934066772e-02
-8.844818174839019775e-02 -4.393305256962776184e-02
-9.782646596431732178e-02 -9.205225855112075806e-03
-9.503515809774398804e-02 2.457362785935401917e-02
-8.112139999866485596e-02 5.344766005873680115e-02
-5.839163064956665039e-02 7.427620142698287964e-02
-3.006390668451786041e-02 8.505861461162567139e-02
1.685768365859985352e-04 8.510521799325942993e-02
2.860304340720176697e-02 7.504182308912277222e-02
5.196855217218399048e-02 5.665799975395202637e-02
6.778801977634429932e-02 3.262653574347496033e-02
7.462661713361740112e-02 6.133344024419784546e-03
7.220022380352020264e-02 -1.953017152845859528e-02
6.134181842207908630e-02 -4.136518388986587524e-02
4.383682459592819214e-02 -5.700351297855377197e-02
2.215516194701194763e-02 -6.495229154825210571e-02
-8.826663251966238022e-04 -6.471979618072509766e-02
-2.246101945638656616e-02 -5.681468173861503601e-02
-4.010289534926414490e-02 -4.262696206569671631e-02
-5.194454267621040344e-02 -2.421116828918457031e-02
-5.692081525921821594e-02 -4.002862609922885895e-03
-5.484436824917793274e-02 1.549245882779359818e-02
-4.637667536735534668e-02 3.200124949216842651e-02
-3.289904817938804626e-02 4.373884573578834534e-02
-1.630680821835994720e-02 4.959164932370185852e-02
1.246351283043622971e-03 4.921061918139457703e-02
1.761917211115360260e-02 4.300764948129653931e-02
3.093669749796390533e-02 3.206178918480873108e-02
3.979700803756713867e-02 1.795182377099990845e-02
4.340986534953117371e-02 2.539678011089563370e-03
4.165481775999069214e-02 -1.226782798767089844e-02
3.505593165755271912e-02 -2.474760636687278748e-02
2.468175254762172699e-02 -3.355439007282257080e-02
1.198650989681482315e-02 -3.785824403166770935e-02
-1.385845942422747612e-03 -3.741291537880897522e-02
-1.380723807960748672e-02 -3.255051746964454651e-02
-2.385838516056537628e-02 -2.410825900733470917e-02
-3.048495016992092133e-02 -1.329934690147638321e-02
-3.310139104723930359e-02 -1.546557527035474777e-03
-3.163276612758636475e-02 9.698713198304176331e-03
-2.649375423789024353e-02 1.913086324930191040e-02
-1.851045154035091400e-02 2.573635987937450409e-02
-8.798261173069477081e-03 2.889689058065414429e-02
1.387694152072072029e-03 2.843968011438846588e-02
1.080980431288480759e-02 2.463181130588054657e-02
1.839404553174972534e-02 1.812254823744297028e-02
2.334780432283878326e-02 9.843761101365089417e-03
2.523739822208881378e-02 8.827913552522659302e-04
2.401861920952796936e-02 -7.656105794012546539e-03
2.001899294555187225e-02 -1.478360220789909363e-02
1.387705747038125992e-02 -1.973621174693107605e-02
6.448265630751848221e-03 -2.205364778637886047e-02
-1.309475162997841835e-03 -2.161567471921443939e-02
-8.455498144030570984e-03 -1.863634027540683746e-02
-1.417715568095445633e-02 -1.361886784434318542e-02
-1.787857525050640106e-02 -7.279095239937305450e-03
-1.923904567956924438e-02 -4.476595204323530197e-04
-1.823465153574943542e-02 6.035212893038988113e-03
-1.512369886040687561e-02 1.142015308141708374e-02
-1.039959490299224854e-02 1.513208821415901184e-02
-5.805997848510742188e-01 -3.079769015312194824e-01
-6.404896974563598633e-01 -1.251836419105529785e-01
-6.498343348503112793e-01 5.605088919401168823e-02
-6.109200716018676758e-01 2.225126624107360840e-01
-5.294418931007385254e-01 3.628490567207336426e-01
-4.138845801353454590e-01 4.682932198047637939e-01
-2.747362852096557617e-01 5.331556200981140137e-01
-1.236003413796424866e-01 5.550606250762939453e-01
2.772246114909648895e-02 5.349261760711669922e-01
1.681112051010131836e-01 4.767027497291564941e-01
2.879018783569335938e-01 3.869047462940216064e-01
3.795110285282135010e-01 2.739816904067993164e-01
4.378702044486999512e-01 1.475839912891387939e-01
4.606499969959259033e-01 1.778418570756912231e-02
4.482703804969787598e-01 -1.056884005665779114e-01
4.037076532840728760e-01 -2.141408324241638184e-01
3.321263194084167480e-01 -3.004935979843139648e-01
2.403704524040222168e-01 -3.597067892551422119e-01
1.363627612590789795e-01 -3.890291154384613037e-01
2.845988981425762177e-02 -3.880653679370880127e-01
-7.518690824508666992e-02 -3.586674928665161133e-01
-1.672187447547912598e-01 -3.046657443046569824e-01
-2.415616512298583984e-01 -2.314718514680862427e-01
-2.937978804111480713e-01 -1.455879211425781250e-01
-3.213923275470733643e-01 -5.406573414802551270e-02
-3.237681090831756592e-01 3.604345768690109253e-02
-3.022338747978210449e-01 1.182077527046203613e-01
-2.597765922546386719e-01 1.868617236614227295e-01
-2.007439583539962769e-01 2.377593517303466797e-01
-1.304443925619125366e-01 2.682082355022430420e-01
-5.470204353332519531e-02 2.771751880645751953e-01
2.060204558074474335e-02 2.652653455734252930e-01
8.996549248695373535e-02 2.345806360244750977e-01
1.486448794603347778e-01 1.884779334068298340e-01
1.929602324962615967e-01 1.312489211559295654e-01
2.205030322074890137e-01 6.774914264678955078e-02
2.302372604608535767e-01 3.009565174579620361e-03
2.224955409765243530e-01 -5.814391002058982849e-02
1.988739371299743652e-01 -1.114323884248733521e-01
1.620405316352844238e-01 -1.534060388803482056e-01
1.154766604304313660e-01 -1.816485822200775146e-01
6.317281723022460938e-02 -1.948941498994827271e-01
9.306748397648334503e-03 -1.930520832538604736e-01
-4.207476973533630371e-02 -1.771449446678161621e-01
-8.734587579965591431e-02 -1.491675972938537598e-01
-1.235420256853103638e-01 -1.118839234113693237e-01
-1.485394388437271118e-01 -6.857849657535552979e-02
-1.611613929271697998e-01 -2.278477698564529419e-02
-1.612089574337005615e-01 2.198879793286323547e-02
-1.494181752204895020e-01 6.251490116119384766e-02
-1.273508816957473755e-01 9.606816619634628296e-02
-9.723138064146041870e-02 1.205952912569046021e-01
-6.174456700682640076e-02 1.348262131214141846e-01
-2.381144277751445770e-02 1.383216232061386108e-01
1.363916601985692978e-02 1.314562112092971802e-01
4.788619279861450195e-02 1.153432056307792664e-01
7.660330086946487427e-02 9.170971810817718506e-02
9.800783544778823853e-02 6.273277103900909424e-02
1.109581291675567627e-01 3.085401654243469238e-02
1.150005161762237549e-01 -1.415202394127845764e-03
1.103620901703834534e-01 -3.168288618326187134e-02
9.789387881755828857e-02 -5.784456059336662292e-02
7.897186279296875000e-02 -7.822082936763763428e-02
5.536453425884246826e-02 -9.165619313716888428e-02
2.908071503043174744e-02 -9.757228195667266846e-02
2.207497134804725647e-03 -9.597691148519515991e-02
-2.324747294187545776e-02 -8.742894232273101807e-02
-4.549862071871757507e-02 -7.296492159366607666e-02
-6.310101598501205444e-02 -5.399446189403533936e-02
-7.503554224967956543e-02 -3.217542916536331177e-02
-8.075929433107376099e-02 -9.277231991291046143e-03
-8.021728694438934326e-02 1.295552775263786316e-02
-7.381776720285415649e-02 3.292969614267349243e-02
-6.237512826919555664e-02 4.931153357028961182e-02
-4.702576249837875366e-02 6.110985577106475830e-02
-2.912658452987670898e-02 6.772772222757339478e-02
-1.014158502221107483e-02 6.898397952318191528e-02
8.471559733152389526e-03 6.510171294212341309e-02
2.536816895008087158e-02 5.666812509298324585e-02
3.940859436988830566e-02 4.457011818885803223e-02
4.973015934228897095e-02 2.991124801337718964e-02
5.579368397593498230e-02 1.391838211566209793e-02
5.740437656641006470e-02 -2.155861817300319672e-03
5.470584705471992493e-02 -1.712656952440738678e-02
4.814961925148963928e-02 -2.995951101183891296e-02
3.844397515058517456e-02 -3.983817994594573975e-02
2.648654580116271973e-02 -4.621115699410438538e-02
1.328770536929368973e-02 -4.881663993000984192e-02
-1.105197006836533546e-04 -4.768489301204681396e-02
-1.271272916346788406e-02 -4.311877489089965820e-02
-2.364050969481468201e-02 -3.565549105405807495e-02
-3.219003975391387939e-02 -2.601333893835544586e-02
-3.787347674369812012e-02 -1.502836216241121292e-02
-4.044210910797119141e-02 -3.586014732718467712e-03
-3.989051282405853271e-02 7.446728646755218506e-03
-3.644267469644546509e-02 1.728395372629165649e-02
-3.052205219864845276e-02 2.527373842895030975e-02
-2.270879410207271576e-02 3.093810193240642548e-02
-1.368772611021995544e-02 3.399800136685371399e-02
-4.192230291664600372e-03 3.438190370798110962e-02
4.775214195251464844e-01 8.866881728172302246e-01
7.964739799499511719e-01 5.600066184997558594e-01
9.527480602264404297e-01 1.513431966304779053e-01
9.276715517044067383e-01 -2.606360018253326416e-01
7.364401221275329590e-01 -6.012915968894958496e-01
4.233803749084472656e-01 -8.132616877555847168e-01
5.222567543387413025e-02 -8.658110499382019043e-01
-3.065398931503295898e-01 -7.588189244270324707e-01
-5.888165235519409180e-01 -5.210003852844238281e-01
-7.480947971343994141e-01 -2.030228376388549805e-01
-7.628265023231506348e-01 1.329415291547775269e-01
-6.388498544692993164e-01 4.251270890235900879e-01
-4.067240357398986816e-01 6.233101487159729004e-01
-1.147538870573043823e-01 6.972073316574096680e-01
1.807823032140731812e-01 6.407741308212280273e-01
4.262722730636596680e-01 4.718720614910125732e-01
5.802989006042480469e-01 2.276354432106018066e-01
6.204082369804382324e-01 -4.337176308035850525e-02
5.460516810417175293e-01 -2.906051278114318848e-01
3.773968517780303955e-01 -4.707874059677124023e-01
1.504647433757781982e-01 -5.553030967712402344e-01
-9.031169861555099487e-02 -5.345060229301452637e-01
-3.006092607975006104e-01 -4.183471798896789551e-01
-4.442205429077148438e-01 -2.334238886833190918e-01
-4.991161227226257324e-01 -1.719611138105392456e-02
-4.605938196182250977e-01 1.894235163927078247e-01
-3.411076664924621582e-01 3.496643304824829102e-01
-1.670103967189788818e-01 4.372976422309875488e-01
2.702746726572513580e-02 4.407584071159362793e-01
2.047712504863739014e-01 3.643708527088165283e-01
3.350602686405181885e-01 2.266340255737304688e-01
3.971424996852874756e-01 5.604444071650505066e-02
3.838106393814086914e-01 -1.146409958600997925e-01
3.019085824489593506e-01 -2.545732259750366211e-01
1.702682375907897949e-01 -3.402755558490753174e-01
1.560153812170028687e-02 -3.594505488872528076e-01
-1.327886879444122314e-01 -3.125455975532531738e-01
-2.484577149152755737e-01 -2.119224816560745239e-01
-3.124290704727172852e-01 -7.892201095819473267e-02
-3.161825835704803467e-01 6.051836535334587097e-02
-2.625817060470581055e-01 1.808227002620697021e-01
-1.646843552589416504e-01 2.613783478736877441e-01
-4.278556257486343384e-02 2.899658083915710449e-01
7.967614382505416870e-02 2.644754946231842041e-01
1.805385500192642212e-01 1.926938891410827637e-01
2.428468465805053711e-01 9.031357616186141968e-02
2.576086819171905518e-01 -2.236578240990638733e-02
2.249528467655181885e-01 -1.243769973516464233e-01
1.535684615373611450e-01 -1.979149132966995239e-01
5.863212049007415771e-02 -2.313652038574218750e-01
-4.131574556231498718e-02 -2.210409343242645264e-01
-1.279207468032836914e-01 -1.713818013668060303e-01
-1.863175928592681885e-01 -9.367430955171585083e-02
-2.076128423213958740e-01 -3.609977662563323975e-03
-1.901403814554214478e-01 8.181069791316986084e-02
-1.393371224403381348e-01 1.474249660968780518e-01
-6.634357571601867676e-02 1.825409978628158569e-01
1.434603426605463028e-02 1.826070696115493774e-01
8.769828081130981445e-02 1.496722549200057983e-01
1.408899128437042236e-01 9.162847697734832764e-02
1.654947400093078613e-01 2.044110372662544250e-02
1.587479710578918457e-01 -5.025397241115570068e-02
1.237124726176261902e-01 -1.077106818556785583e-01
6.838237494230270386e-02 -1.423255503177642822e-01
3.949344158172607422e-03 -1.491866707801818848e-01
-5.740827322006225586e-02 -1.286863535642623901e-01
-1.047838553786277771e-01 -8.613821119070053101e-02
-1.304392367601394653e-01 -3.052713349461555481e-02
-1.310157477855682373e-01 2.733013778924942017e-02
-1.078838631510734558e-01 7.684648036956787109e-02
-6.661769002676010132e-02 1.095648407936096191e-01
-1.574042811989784241e-02 1.205608397722244263e-01
3.498903661966323853e-02 1.091249883174896240e-01
7.641284912824630737e-02 7.864295691251754761e-02
1.015930399298667908e-01 3.574281558394432068e-02
1.069347858428955078e-01 -1.109361648559570312e-02
9.263936430215835571e-02 -5.317080765962600708e-02
6.244451925158500671e-02 -8.316594362258911133e-02
2.274189516901969910e-02 -9.636895358562469482e-02
-1.873539760708808899e-02 -9.138186275959014893e-02
-5.438813567161560059e-02 -7.017552107572555542e-02
-7.811659574508666992e-02 -3.753533214330673218e-02
-8.633389323949813843e-02 -3.224145621061325073e-05
-7.846748083829879761e-02 3.527155891060829163e-02
-5.688471719622612000e-02 6.212546676397323608e-02
-2.629218995571136475e-02 7.617425918579101562e-02
7.252551149576902390e-03 7.563228160142898560e-02
3.751387074589729309e-02 6.145550683140754700e-02
5.921695753931999207e-02 3.700751066207885742e-02
6.894341111183166504e-02 7.309752516448497772e-03
6.563980877399444580e-02 -2.196222916245460510e-02
5.066949129104614258e-02 -4.554431140422821045e-02
2.742340229451656342e-02 -5.950992926955223083e-02
5.891309119760990143e-04 -6.190079450607299805e-02
-2.477358467876911163e-02 -5.296570062637329102e-02
-4.416840896010398865e-02 -3.498505055904388428e-02
-5.444136634469032288e-02 -1.174015551805496216e-02
-5.427275598049163818e-02 1.225922629237174988e-02
-4.430694878101348877e-02 3.263222798705101013e-02
-2.692104689776897430e-02 4.591041058301925659e-02
1.974105834960937500e-03 -1.726461350917816162e-01
-5.245871841907501221e-02 -1.541521549224853516e-01
-9.818823635578155518e-02 -1.205769181251525879e-01
-1.309297382831573486e-01 -7.632892578840255737e-02
-1.480127871036529541e-01 -2.667692862451076508e-02
-1.485663354396820068e-01 2.285334467887878418e-02
-1.335043907165527344e-01 6.707389652729034424e-02
-1.053250655531883240e-01 1.016586795449256897e-01
-6.775540113449096680e-02 1.235468089580535889e-01
-2.528828382492065430e-02 1.311891227960586548e-01
1.733394153416156769e-02 1.246217191219329834e-01
5.563162639737129211e-02 1.053690910339355469e-01
8.584201335906982422e-02 7.619658112525939941e-02
1.052719727158546448e-01 4.074742272496223450e-02
1.125174686312675476e-01 3.108972683548927307e-03
1.075350642204284668e-01 -3.264226019382476807e-02
9.156643599271774292e-02 -6.286725401878356934e-02
6.693256646394729614e-02 -8.472076058387756348e-02
3.672680631279945374e-02 -9.640291333198547363e-02
4.445124883204698563e-03 -9.728648513555526733e-02
-2.640444226562976837e-02 -8.791383355855941772e-02
-5.267040431499481201e-02 -6.987112015485763550e-02
-7.186716049909591675e-02 -4.556076973676681519e-02
-8.239696919918060303e-02 -1.790120638906955719e-02
-8.366505056619644165e-02 1.000948529690504074e-02
-7.608302682638168335e-02 3.522894158959388733e-02
-6.096659228205680847e-02 5.527023971080780029e-02
-4.034436866641044617e-02 6.833574920892715454e-02
-1.670325547456741333e-02 7.346525788307189941e-02
7.299671880900859833e-03 7.058744132518768311e-02
2.912542410194873810e-02 6.047501042485237122e-02
4.661270603537559509e-02 4.461414366960525513e-02
5.818253010511398315e-02 2.500642463564872742e-02
6.296926736831665039e-02 3.928857855498790741e-03
6.086975336074829102e-02 -1.632126420736312866e-02
5.250913277268409729e-02 -3.366869315505027771e-02
3.913252800703048706e-02 -4.646450653672218323e-02
2.243803627789020538e-02 -5.363421514630317688e-02
4.371739923954010010e-03 -5.475669354200363159e-02
-1.309070456773042679e-02 -5.006978660821914673e-02
-2.815313264727592468e-02 -4.040676355361938477e-02
-3.937689214944839478e-02 -2.707373537123203278e-02
-4.581043496727943420e-02 -1.168499141931533813e-02
-4.706060886383056641e-02 4.024344496428966522e-03
-4.330113902688026428e-02 1.838780567049980164e-02
-3.522093594074249268e-02 2.997793443500995636e-02
-2.392164431512355804e-02 3.774211928248405457e-02
-1.077767461538314819e-02 4.109101742506027222e-02
2.723809564486145973e-03 3.993298113346099854e-02
1.514559425413608551e-02 3.465453162789344788e-02
2.524833194911479950e-02 2.605160512030124664e-02
3.210869058966636658e-02 1.522205397486686707e-02
3.519777208566665649e-02 3.432715311646461487e-03
3.441333770751953125e-02 -8.023388683795928955e-03
3.006545081734657288e-02 -1.796424016356468201e-02
2.281970903277397156e-02 -2.543625794351100922e-02
1.360658090561628342e-02 -2.980087511241436005e-02
3.508013905957341194e-03 -3.078307211399078369e-02
-6.364644970744848251e-03 -2.847870253026485443e-02
